"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000170296",67.8918478614954,0.0087469702790163,0.230568014576929,0.0379366162087407,0.969738218538307,0.978636117831934,"11337","11337","11337"
"ENSG00000235098",1.24671988581422,-0.0591200275867563,1.57049165078444,-0.0376442800935788,0.969971302515186,0.978804317457638,"441869","441869","441869"
"ENSG00000102978",1282.84752003462,-0.00223485993173655,0.0595991746807136,-0.0374981691224619,0.970087799950367,0.978854853872963,"5432","5432","5432"
"ENSG00000179256",1.02260843078393,-0.0668453814495529,1.79609737081621,-0.0372170142530613,0.970311972598014,0.978951118045433,"440087","440087","440087"
"ENSG00000128203",40.4470231698253,0.0103838069288296,0.279045319031571,0.0372119015107177,0.970316049152374,0.978951118045433,"57168","57168","57168"
"ENSG00000157927",2.85266983999692,-0.0378307274450977,1.02989377141858,-0.0367326500023294,0.970698175265243,0.979269608259235,"55698","55698","55698"
"ENSG00000164520",1.7862541428877,0.0487224488823837,1.34224371735827,0.0362992564258572,0.971043742836676,0.979551176038804,"135250","135250","135250"
"ENSG00000149782",1039.91450446005,0.00230703802635776,0.0639914373207488,0.036052292665252,0.971240662512597,0.979682765321378,"5331","5331","5331"
"ENSG00000189409",2.55268355396294,-0.038551708777202,1.09981214357724,-0.0350529942793766,0.972037483486969,0.980419410869898,"8510","8510","8510"
"ENSG00000174740",23.3528610739605,0.0127249587766699,0.365217481657654,0.0348421404115533,0.97220561782706,0.980463614322572,"140886","140886","140886"
"ENSG00000115221",3.07991075532799,-0.0348523787239622,1.00201006456271,-0.0347824637262225,0.972253204089371,0.980463614322572,"3694","3694","3694"
"ENSG00000189298",76.2734013980239,0.007263739291283,0.209042025216584,0.0347477464579535,0.972280887727263,0.980463614322572,"80317","80317","80317"
"ENSG00000204822",18.6788255809779,-0.0141640084671786,0.409361753133158,-0.0346002242729583,0.972398522664305,0.980515149632357,"116540","116540","116540"
"ENSG00000128581",233.973368739991,-0.00446705729465645,0.129704382254441,-0.0344402958251128,0.972526051096374,0.980576653284419,"64792","64792","64792"
"ENSG00000084754",2407.51447504267,-0.00160324830667544,0.0480345319440981,-0.0333769944618442,0.973373955199075,0.981364437797508,"3030","3030","3030"
"ENSG00000177191",5.56015442694944,-0.0249627834084731,0.760578855798625,-0.0328207696258682,0.973817515367699,0.981744479204401,"374907","374907","374907"
"ENSG00000214367",149.57223575395,-0.00488859980001028,0.149684689593074,-0.0326593174846419,0.973946266515007,0.981807118734485,"79441","79441","79441"
"ENSG00000147905",331.419738041145,0.00334505720683956,0.103774538848257,0.0322338913182821,0.974285528850675,0.982081945434735,"84186","84186","84186"
"ENSG00000155506",5003.26514668147,0.00130047302216082,0.0405223098404207,0.0320927663620894,0.974398072047387,0.982128216785282,"23367","23367","23367"
"ENSG00000137720",45.7497085435882,-0.00858742885242877,0.270813685007285,-0.0317097300758555,0.974703535311582,0.982368919060528,"64776","64776","64776"
"ENSG00000131446",3576.46431127133,0.00137527144410325,0.0436345944281434,0.031517915134241,0.974856505031138,0.982455906123421,"4245","4245","4245"
"ENSG00000164849",2.98477320767633,0.0325870292684178,1.04172920582966,0.0312816700213994,0.975044908458011,0.982578588776353,"115330","115330","115330"
"ENSG00000154118",2.23126369701831,0.0365290497098661,1.1938313784344,0.0305981651761999,0.975590005443361,0.982953503868651,"57338","57338","57338"
"ENSG00000183520",509.535689605972,-0.00255854345536761,0.0836734249202914,-0.0305777307168306,0.97560630215743,0.982953503868651,"51118","51118","51118"
"ENSG00000140987",11.2373341421219,-0.0160206670314439,0.524163189165062,-0.0305642734221057,0.975617034508796,0.982953503868651,"54925","54925","54925"
"ENSG00000104969",1390.24035679362,0.001994457275933,0.065569064705416,0.0304176563276228,0.975733963657641,0.983004112132497,"6449","6449","6449"
"ENSG00000248643",4.42629367370076,0.0253327570659458,0.843219764818368,0.030042888132968,0.976032848810089,0.983238012697409,"100526737","100526737","100526737"
"ENSG00000168710",2555.33904526132,-0.00143029701416504,0.0481799453940497,-0.0296865636203416,0.976317027877666,0.983413066798636,"10768","10768","10768"
"ENSG00000174669",15.1702670289257,-0.0132355864163964,0.446850314608758,-0.0296197316723047,0.976370328618097,0.983413066798636,"3177","3177","3177"
"ENSG00000113273",1305.6299298369,-0.0017577262056371,0.0594348432144566,-0.0295740025643673,0.976406799190151,0.983413066798636,"411","411","411"
"ENSG00000147082",1.41898478566203,0.0434026053014564,1.50162996733394,0.0289036621841767,0.976941424842906,0.983884291330788,"85417","85417","85417"
"ENSG00000230797",25.9609185549763,-0.00977757709875515,0.345326791384524,-0.0283139835735124,0.977411727792801,0.984290676064934,"404281","404281","404281"
"ENSG00000175691",39.480436160425,-0.00897850902347172,0.319501858628405,-0.0281015862067774,0.97758112896426,0.98437616988894,"58492","58492","58492"
"ENSG00000119725",8.47446457214494,0.0169272751991032,0.603682038195745,0.0280400510999046,0.977630207535921,0.98437616988894,"57862","57862","57862"
"ENSG00000240053",12.7182051135595,0.0137899878444157,0.495612918637104,0.0278241089484452,0.977802437244253,0.98441964997017,"58496","58496","58496"
"ENSG00000149609",3.39914127647583,-0.0261116601784428,0.938646598028263,-0.0278184145484503,0.977806978960056,0.98441964997017,"128864","128864","128864"
"ENSG00000157426",127.945708230888,0.00441085313628954,0.162763549728369,0.0270997600116899,0.978380166174418,0.984903357627049,"132949","132949","132949"
"ENSG00000100344",150.000477660742,0.00412512187678876,0.152508635559715,0.0270484478577185,0.978421092347512,0.984903357627049,"80339","80339","80339"
"ENSG00000277758",17.2102415644626,0.0116375075256041,0.432180805223914,0.0269274048845706,0.978517635502003,0.984933268134717,"102724488","102724488","102724488"
"ENSG00000276045",370.870542347728,-0.00269273797285191,0.101442233775081,-0.0265445453303235,0.978823004067309,0.985131573514238,"84876","84876","84876"
"ENSG00000159871",4.68747909281855,-0.0213693117506095,0.806000222108822,-0.0265127864291386,0.978848335089055,0.985131573514238,"284348","284348","284348"
"ENSG00000155974",3.4781455677803,-0.0243277659259147,0.924782900750652,-0.0263064616637783,0.979012901033788,0.98521695624696,"23426","23426","23426"
"ENSG00000184492",0.70777146433639,-0.0578619713070776,2.21008196288812,-0.0261809164902934,0.979113037099973,0.98521695624696,"200350","200350","200350"
"ENSG00000130810",44.574867613357,-0.0072533522350662,0.2773219691097,-0.0261549860559262,0.979133719510736,0.98521695624696,"56342","56342","56342"
"ENSG00000204970",2.14489837566053,-0.0307270209480126,1.20030752919525,-0.0255992903490438,0.979576952105118,0.985424094096803,"56147","56147","56147"
"ENSG00000258465",0.662862088559344,-0.0551414820766688,2.16039225349269,-0.0255238288266966,0.979637142021662,0.985424094096803,NA,NA,NA
"ENSG00000153820",0.662862088559344,-0.0551414820766688,2.16039225349269,-0.0255238288266966,0.979637142021662,0.985424094096803,"80309","80309","80309"
"ENSG00000167083",0.662862088559344,-0.0551414820766688,2.16039225349269,-0.0255238288266966,0.979637142021662,0.985424094096803,"2793","2793","2793"
"ENSG00000137090",0.583857797254877,-0.0596285334164896,2.34814150032443,-0.0253939268175496,0.979740755244976,0.985424094096803,"1761","1761","1761"
"ENSG00000136881",0.583857797254877,-0.0596285334164896,2.34814150032443,-0.0253939268175496,0.979740755244976,0.985424094096803,"570","570","570"
"ENSG00000188732",9.0861768458598,-0.014464900429327,0.574342188491352,-0.0251851609008953,0.979907273088718,0.985524320375428,"340277","340277","340277"
"ENSG00000186666",36.6909336557613,-0.00729278669119094,0.292149712831079,-0.0249624982359905,0.980084876352857,0.985635681179693,"144233","144233","144233"
"ENSG00000138385",1587.405323639,0.00143813927715152,0.0580161135573652,0.0247886180057463,0.980223569785894,0.985642105149248,"6741","6741","6741"
"ENSG00000116906",664.30994223244,0.00189554791348653,0.0764740854324082,0.0247868006889983,0.980225019349472,0.985642105149248,"8443","8443","8443"
"ENSG00000119929",108.090324829339,0.00419103710855264,0.170283814386685,0.0246120697005031,0.980364391987843,0.98571499584642,"51076","51076","51076"
"ENSG00000215301",7319.16588472638,0.000936529742252508,0.038393697963127,0.0243927986085619,0.980539292496056,0.985823595934707,"1654","1654","1654"
"ENSG00000101222",0.962848374593321,-0.0435714821625027,1.82569089427025,-0.0238657498370877,0.980959694167401,0.986178988583844,"25876","25876","25876"
"ENSG00000133256",0.625475727783377,0.0539080483796157,2.29896469573644,0.0234488369828346,0.981292249421391,0.986311475958021,"5158","5158","5158"
"ENSG00000182798",0.625475727783377,0.0539080483796157,2.29896469573644,0.0234488369828346,0.981292249421391,0.986311475958021,"645864","645864","645864"
"ENSG00000181240",0.625475727783377,0.0539080483796157,2.29896469573644,0.0234488369828346,0.981292249421391,0.986311475958021,"284427","284427","284427"
"ENSG00000013275",1587.5806047661,0.00123762331040813,0.0547443909741581,0.022607308043528,0.981963514342882,0.986918867593112,"5704","5704","5704"
"ENSG00000161958",1.00446630512182,0.0424227128960478,1.89838300366893,0.0223467618568324,0.982171347614942,0.987060437855371,"2256","2256","2256"
"ENSG00000188342",675.45398893987,0.00164943303890044,0.074984952419571,0.0219968538443713,0.982450465200354,0.98727362308215,"2963","2963","2963"
"ENSG00000163449",14.5935749121356,-0.0102026495904984,0.466560357695289,-0.0218678021443943,0.982553408796937,0.987309752427166,"92691","92691","92691"
"ENSG00000175536",6.95399034580439,-0.0143021416801973,0.687654711301795,-0.020798434803307,0.983406446315978,0.988099550436657,"387787","387787","387787"
"ENSG00000170684",2.49715506752487,0.0227057176412415,1.10299614608297,0.0205854913653829,0.983576314228112,0.988202857665411,"162979","162979","162979"
"ENSG00000145416",15.2335023067464,0.00917631572334561,0.451567449550605,0.0203210300753028,0.983787279675959,0.988347438845555,"55016","55016","55016"
"ENSG00000100167",4.28392548426867,0.0169113217622118,0.862142924381187,0.0196154503899108,0.984350138575951,0.988803469956363,"55964","55964","55964"
"ENSG00000256162",1.73711319735812,-0.0272525481312544,1.39158665850045,-0.0195837952058417,0.984375390907841,0.988803469956363,"100507203","100507203","100507203"
"ENSG00000176401",34.5071144316461,-0.00595393619564051,0.305346854997881,-0.0194989275251642,0.984443092592265,0.988804082234363,"126272","126272","126272"
"ENSG00000105639",20.7534297874324,-0.00728148497636693,0.389945611039452,-0.0186730784248531,0.98510190481473,0.98939838306934,"3718","3718","3718"
"ENSG00000214694",4.94500720457239,0.0145936163834847,0.789278401318537,0.0184898210303299,0.985248097820041,0.989477783010001,"100271715","100271715","100271715"
"ENSG00000168273",101.737115451985,-0.00334054639341183,0.182130569928388,-0.0183414920116118,0.985366427187287,0.989529190779929,"440957","440957","440957"
"ENSG00000167642",12.5943695357965,0.00881502999721121,0.489448430623248,0.0180101302725324,0.985630771933644,0.989727213787425,"10653","10653","10653"
"ENSG00000182107",2.97947289311287,0.0186264636278304,1.03976336687043,0.0179141372174844,0.985707350955524,0.989736676548748,"161291","161291","161291"
"ENSG00000123297",176.738120139135,0.00244151363304021,0.139185316636113,0.0175414597749798,0.986004657809635,0.989932531448048,"10102","10102","10102"
"ENSG00000019582",4.21799150512214,0.0160871602251443,0.921258112991308,0.0174621639671748,0.986067917021088,0.989932531448048,"972","972","972"
"ENSG00000105851",1.82676996396444,0.0222591943439143,1.28422050262563,0.0173328445531003,0.986171083370895,0.989932531448048,"5294","5294","5294"
"ENSG00000138207",1.82676996396444,0.0222591943439143,1.28422050262563,0.0173328445531003,0.986171083370895,0.989932531448048,"5950","5950","5950"
"ENSG00000234127",681.242131177109,0.00132465875524101,0.0794223757248421,0.0166786594225067,0.986692972107778,0.990388954772487,"7726","7726","7726"
"ENSG00000116127",324.150538796195,0.00173980503185104,0.107545051452185,0.0161774531543607,0.987092822887013,0.990722829182021,"7840","7840","7840"
"ENSG00000023572",200.796021966445,-0.00209059294659292,0.131718332514614,-0.0158716930793288,0.987336752808221,0.990900174524178,"51022","51022","51022"
"ENSG00000115750",298.671680486493,-0.00166392228691604,0.106612654321214,-0.0156071743782197,0.987547782054531,0.991044478545532,"9014","9014","9014"
"ENSG00000185298",532.907572477784,0.00131987617897012,0.089683052254514,0.014717119297238,0.988257861613442,0.991649453203065,"339230","339230","339230"
"ENSG00000119227",13.3333465296259,-0.00731441361480401,0.498159961999128,-0.0146828612750232,0.988285192607316,0.991649453203065,"80235","80235","80235"
"ENSG00000103769",1902.51730543731,0.000759955755205855,0.0537911022896046,0.0141279082015153,0.98872793515069,0.992026162996179,"8766","8766","8766"
"ENSG00000144152",8.15270476018161,0.00907166223298025,0.65767229776636,0.0137935903090189,0.988994656240699,0.992190986621805,"129804","129804","129804"
"ENSG00000126822",86.210570496118,0.00270975380546198,0.197026696226453,0.0137532317059589,0.989026854692695,0.992190986621805,"26030","26030","26030"
"ENSG00000067829",738.096640229181,-0.000977224208731112,0.075462595501859,-0.0129497826337956,0.989667857149552,0.992766463290913,"3421","3421","3421"
"ENSG00000100478",111.005270965657,-0.00219252539838582,0.1726749809211,-0.0126974121363166,0.989869203116744,0.992900858608492,"11154","11154","11154"
"ENSG00000157999",7.30871672069976,-0.00854621652686839,0.687082114713176,-0.0124384208871978,0.990075831915807,0.993040534284412,"100310846","100310846","100310846"
"ENSG00000167476",1.98799190250335,0.0162205650809093,1.36340605835196,0.0118970903653722,0.990507719203626,0.993406108582718,"126306","126306","126306"
"ENSG00000141255",3.57944546518083,0.0110529398402706,0.950832798493318,0.0116244831454963,0.99072521325287,0.993556627172074,"84690","84690","84690"
"ENSG00000164989",33.8898340995818,-0.00356661272794324,0.319351916286099,-0.0111682834705398,0.991089184290404,0.993854010891473,"203238","203238","203238"
"ENSG00000138835",1012.46164479568,-0.000710543401730507,0.0649703713941672,-0.010936422041052,0.99127417164596,0.993971883366319,"5998","5998","5998"
"ENSG00000158296",56.9904296317765,0.00251565538517381,0.235548567833343,0.0106799859082722,0.991478766126142,0.99410939895007,"64849","64849","64849"
"ENSG00000083814",86.0438366760138,-0.00207328786134709,0.208303560980628,-0.00995320411992332,0.992058623222843,0.994623128507364,"79891","79891","79891"
"ENSG00000168264",959.591249372057,-0.000623258572495214,0.0649049019558418,-0.00960264253876001,0.992338317523835,0.99483586991812,"359948","359948","359948"
"ENSG00000182827",1821.32862782372,-0.000504151304253373,0.0542038879523952,-0.00930101738635698,0.992578968825392,0.994984086399863,"64746","64746","64746"
"ENSG00000116675",8.44881791301588,-0.00554844607019689,0.599954906325952,-0.00924810516872821,0.992621184851214,0.994984086399863,"9829","9829","9829"
"ENSG00000179528",4.23739772518377,0.00753364408004941,0.850304941894825,0.00885993213594807,0.992930889424729,0.995226839522691,"85474","85474","85474"
"ENSG00000226763",3.99895186359602,-0.00702294648670079,0.870255926980302,-0.00806997834656489,0.993561158759112,0.99573151205713,"100170229","100170229","100170229"
"ENSG00000185219",429.41725182956,0.000774134259035394,0.0960524386386918,0.00805949614613488,0.993569522073019,0.99573151205713,"353274","353274","353274"
"ENSG00000164236",147.668799313692,0.00111882157143494,0.156702763576635,0.00713976924145168,0.994303336753732,0.996351401833677,"651746","651746","651746"
"ENSG00000205544",78.7893048710721,-0.00143893949312756,0.202246506367492,-0.00711478046751984,0.994323274404242,0.996351401833677,"254863","254863","254863"
"ENSG00000110446",66.4934812080727,0.0015131182653388,0.215290930774834,0.00702824898333188,0.994392314813227,0.996352840826524,"51296","51296","51296"
